,,Header,MultiTrack,128
0,0,Sequence/Track Name,"horror_bass01.ogg"
0,0,Set Tempo,428571
0,10272,Note On,0,60,64
0,10304,Note Off,0,60,64
0,10336,Note On,0,60,64
0,10368,Note Off,0,60,64
0,10432,Note On,0,60,64
0,10464,Note Off,0,60,64
0,10464,Note On,0,60,64
0,10496,Note Off,0,60,64
0,10528,Note On,0,60,64
0,10560,Note Off,0,60,64
0,10592,Note On,0,60,64
0,10624,Note Off,0,60,64
0,10656,Note On,0,60,64
0,10688,Note Off,0,60,64
0,10720,Note On,0,60,64
0,10752,Note Off,0,60,64
0,10784,Note On,0,60,64
0,10816,Note Off,0,60,64
0,10912,Note On,0,62,64
0,10944,Note Off,0,62,64
0,11136,Note On,0,62,64
0,11200,Note Off,0,62,64
0,11360,Note On,0,62,64
0,11392,Note Off,0,62,64
0,11488,Note On,0,62,64
0,11520,Note Off,0,62,64
0,11616,Note On,0,60,64
0,11648,Note Off,0,60,64
0,11872,Note On,0,62,64
0,11904,Note Off,0,62,64
0,12128,Note On,0,62,64
0,12160,Note Off,0,62,64
0,12224,Note On,0,62,64
0,12256,Note Off,0,62,64
0,12320,Note On,0,62,64
0,12352,Note Off,0,62,64
0,12448,Note On,0,60,64
0,12512,Note Off,0,60,64
0,12704,Note On,0,62,64
0,12736,Note Off,0,62,64
0,12928,Note On,0,62,64
0,12960,Note Off,0,62,64
0,13088,Note On,0,62,64
0,13120,Note Off,0,62,64
0,13184,Note On,0,60,64
0,13248,Note Off,0,60,64
0,13280,Note On,0,62,64
0,13312,Note Off,0,62,64
0,13440,Note On,0,62,64
0,13472,Note Off,0,62,64
0,13536,Note On,0,60,64
0,13568,Note Off,0,60,64
0,13760,Note On,0,62,64
0,13792,Note Off,0,62,64
0,13888,Note On,0,62,64
0,13920,Note Off,0,62,64
0,14016,Note On,0,62,64
0,14048,Note Off,0,62,64
0,14080,Note On,0,62,64
0,14112,Note Off,0,62,64
0,14208,Note On,0,60,64
0,14240,Note Off,0,60,64
0,14336,Note On,0,62,64
0,14368,Note Off,0,62,64
0,14464,Note On,0,60,64
0,14496,Note Off,0,60,64
0,14592,Note On,0,62,64
0,14624,Note Off,0,62,64
0,14816,Note On,0,62,64
0,14880,Note Off,0,62,64
0,14912,Note On,0,62,64
0,14944,Note Off,0,62,64
0,14976,Note On,0,62,64
0,15008,Note Off,0,62,64
0,15104,Note On,0,60,64
0,15136,Note Off,0,60,64
0,15136,Note On,0,62,64
0,15200,Note Off,0,62,64
0,15296,Note On,0,62,64
0,15360,Note Off,0,62,64
0,15488,Note On,0,60,64
0,15520,Note Off,0,60,64
0,15584,Note On,0,62,64
0,15616,Note Off,0,62,64
0,15712,Note On,0,60,64
0,15744,Note Off,0,60,64
0,15776,Note On,0,62,64
0,15808,Note Off,0,62,64
0,15872,Note On,0,60,64
0,15904,Note Off,0,60,64
0,15904,Note On,0,62,64
0,15936,Note Off,0,62,64
0,16032,Note On,0,62,64
0,16064,Note Off,0,62,64
0,16064,Note On,0,62,64
0,16096,Note Off,0,62,64
0,16192,Note On,0,60,64
0,16224,Note Off,0,60,64
0,16288,Note On,0,62,64
0,16320,Note Off,0,62,64
0,16512,Note On,0,62,64
0,16576,Note Off,0,62,64
0,16608,Note On,0,62,64
0,16640,Note Off,0,62,64
0,16704,Note On,0,60,64
0,16736,Note Off,0,60,64
0,16768,Note On,0,62,64
0,16800,Note Off,0,62,64
0,16832,Note On,0,60,64
0,16864,Note Off,0,60,64
0,16928,Note On,0,62,64
0,16992,Note Off,0,62,64
0,16992,Note On,0,60,64
0,17088,Note Off,0,60,64
0,17120,Note On,0,62,64
0,17152,Note Off,0,62,64
0,17280,Note On,0,62,64
0,17312,Note Off,0,62,64
0,17408,Note On,0,62,64
0,17472,Note Off,0,62,64
0,17536,Note On,0,60,64
0,17568,Note Off,0,60,64
0,17600,Note On,0,62,64
0,17632,Note Off,0,62,64
0,17664,Note On,0,60,64
0,17696,Note On,0,62,64
0,17728,Note Off,0,60,64
0,17728,Note Off,0,62,64
0,17760,Note On,0,60,64
0,17824,Note Off,0,60,64
1,0,Sequence/Track Name,"horror_bass01.ogg"
1,0,Set Tempo,428571
